dayofyear_sin,dayofyear_cos,precip_last_1,precip_last_3,precip_last_7,temp_max_mean_7,temp_min_mean_7,precip_hours_last_7,precip_recent_mean,precip_any_last1,temp_week_range,wc_0,wc_1,wc_2,wc_3,wc_61,wc_63,wc_80,will_rain_plus7
0.7306444969184916,-0.6827580970759147,0.0,0.0,0.0,31.315135611622825,21.909677401707977,0,0.0,0,9.405458209914848,False,False,False,True,False,False,False,0
0.9248025743285088,-0.3804473662878518,1.6725694227796415,11.193787869596504,11.193787869596504,30.17137325669449,19.267012055954048,6,8.020048387324216,1,10.904361200740443,True,False,False,False,False,False,False,1
0.9507903724625832,0.3098349038318025,0.0,1.384616648656316,9.085592454295444,21.41021088684759,11.388729508157962,4,3.49006970098392,0,10.021481378689629,False,True,False,False,False,False,False,1
0.4324994021339788,0.901634220265486,12.562709999570362,12.562709999570362,24.58678202301784,15.259218049933336,5.293512193296649,12,16.57073400738619,1,9.965705856636689,False,False,False,True,False,False,False,0
0.4266740831899246,-0.9044054548343,0.0,0.0,0.0,33.932020091906125,24.553486397537664,0,0.0,0,9.37853369436846,False,False,True,False,False,False,False,0
0.9638074231367308,-0.2665994206792933,0.0,0.0,1.0309623179984866,27.332898749471752,16.03994243623581,1,0.34365410599949553,0,11.292956313235944,False,False,True,False,False,False,False,1
-0.8235472349556007,0.5672476988027229,0.0,0.0,19.57340567602803,19.02588846949079,8.095303588393714,9,6.52446855867601,0,10.930584881097078,False,False,False,False,True,False,False,0
0.4169258813287286,0.908940487313808,0.0,0.0,15.07525646094815,15.699305541995036,4.774390971718939,7,5.025085486982717,0,10.924914570276098,False,False,False,False,False,False,True,0
0.9979887423155984,-0.0633914048695101,10.009973593682568,10.009973593682568,15.918081678706333,25.78797896504972,15.151746677334245,10,11.979342955357156,1,10.636232287715476,False,False,False,False,False,True,False,1
0.6081214998935419,0.7938439653781019,0.0,0.0,0.0,16.69207844280843,7.72624445758241,0,0.0,0,8.96583398522602,False,False,True,False,False,False,False,0
0.1817597875913753,-0.9833429613388902,0.0,0.0,5.755672398390308,35.019089756409976,23.956495593706403,3,1.9185574661301026,0,11.062594162703572,False,False,False,False,False,False,True,0
0.3634816124829059,-0.9316013725767188,0.0,0.0,0.0,33.311131649473914,23.36505723707374,0,0.0,0,9.946074412400176,False,False,False,False,False,False,True,1
-0.9417589340994614,-0.3362887301766837,0.0,0.0,3.261087273594019,28.43271615551534,19.87421562310662,2,1.0870290911980063,0,8.558500532408722,False,False,False,True,False,False,False,1
0.998376906467142,0.0569521960340397,0.0,0.0,6.672437522765156,25.12065442881209,13.582166855872156,3,2.2241458409217185,0,11.538487572939935,False,False,True,False,False,False,False,1
-0.6132298262997502,-0.7899045386224707,0.0,0.0,1.9972108467271117,33.27678793474326,22.38331640855068,2,0.6657369489090372,0,10.893471526192581,False,True,False,False,False,False,False,0
-0.5139010013093099,-0.8578494977869303,0.0,0.0,0.0,34.11009704584429,23.53435059103077,0,0.0,0,10.575746454813522,True,False,False,False,False,False,False,0
0.8916401947968874,0.452744699607371,0.0,1.512805970779204,16.734866215947857,18.80271459599501,8.77215912185299,8,6.082557395575687,0,10.03055547414202,False,False,True,False,False,False,False,1
0.9999855506507186,0.0053757315575838,0.5294859147724973,5.908108085023764,5.908108085023764,25.56324884081832,15.218644723990796,3,4.115234028273342,1,10.344604116827526,False,False,False,False,True,False,False,0
0.1711770596101998,0.985240282501282,0.0,0.0,17.356602206578295,16.28894088016663,4.65921422952029,11,5.785534068859431,0,11.62972665064634,False,True,False,False,False,False,False,0
-0.6267266965083301,-0.7792391467859886,0.0,0.0,1.9972108467271117,33.348287045612274,21.89810296807248,2,0.6657369489090372,0,11.450184077539795,False,False,False,False,False,False,True,0
-0.7508642533989489,-0.6604565640279754,0.0,0.0,0.0,31.321634939853865,21.961757506783176,0,0.0,0,9.35987743307069,True,False,False,False,False,False,False,0
0.5322271388474397,-0.8466016020976267,0.0,0.0,3.3474785212172407,33.85803176164858,22.727244352998135,2,1.1158261737390802,0,11.130787408650448,False,False,False,True,False,False,False,0
0.14782713347053,-0.9890132145779884,0.0,0.0,5.755672398390308,35.196507558252605,24.445715106813115,3,1.9185574661301026,0,10.75079245143949,False,False,False,False,False,True,False,1
-0.7944973291665992,-0.6072676460566135,0.0,0.0,0.0,30.71142581525172,20.72347571044981,0,0.0,0,9.987950104801907,True,False,False,False,False,False,False,0
-0.4822058478963534,0.8760579434344277,0.0,12.38848139877421,14.905385461492257,15.944292164202457,6.291177808643227,7,9.097955620088824,0,9.653114355559229,True,False,False,False,False,False,False,0
-0.7607200913564104,0.6490800741100398,0.0,0.0,19.23857463402573,18.695530949848862,9.370113780076617,9,6.41285821134191,0,9.325417169772246,False,False,False,False,True,False,False,1
0.5521013427459208,0.8337770129585915,0.0,0.0,9.246528469430428,16.530623067251348,6.520019390359463,7,3.0821761564768093,0,10.010603676891884,False,True,False,False,False,False,False,1
-0.5574684374327888,-0.8301981337405215,0.0,1.9972108467271117,1.9972108467271117,33.62364430700318,22.459856641089097,2,1.3314738978180745,0,11.163787665914086,False,False,True,False,False,False,False,0
-0.6383844591746636,0.7697176640069217,0.0,0.0,6.060932515944401,16.65379347424587,7.711668379519322,4,2.020310838648134,0,8.942125094726547,True,False,False,False,False,False,False,0
-0.8437282590292712,-0.5367705514607103,0.0,0.0,0.0,30.653859971439918,19.645508414042645,0,0.0,0,11.008351557397273,False,False,False,False,False,False,True,0
0.3794528437245443,-0.925211078289358,0.0,0.0,0.0,33.1452874540988,23.62818618916365,0,0.0,0,9.51710126493515,True,False,False,False,False,False,False,0
-0.3754703786876205,-0.9268343944460492,0.0,0.0,4.452555494154093,35.95445601322587,24.21358987185479,3,1.484185164718031,0,11.740866141371082,False,False,False,False,False,True,False,0
-0.0408443915432965,-0.9991655196610107,0.0,0.0,7.26826088527626,33.73385102515962,24.92443839313253,4,2.42275362842542,0,8.809412632027094,False,False,False,False,False,False,True,0
-0.9350748843515574,0.3544502230989869,0.0,5.1246813075593,22.019153563085325,22.51309299359611,11.513912765495546,14,9.047944956881542,0,10.999180228100565,False,False,False,False,True,False,False,0
0.1371854040566005,0.9905453876091832,0.0,9.282586514792786,30.711294270997147,16.559663112237207,4.513635046895968,18,13.331293595263311,0,12.04602806534124,False,False,False,True,False,False,False,1
0.2985688173637198,-0.9543881083175908,0.0,0.0,0.0,34.273824579410665,24.173885857962045,0,0.0,0,10.09993872144862,False,False,False,True,False,False,False,0
-0.8702939222685669,-0.4925327287220551,0.0,0.0,0.0,29.66961533061356,19.11929284694224,0,0.0,0,10.55032248367132,False,False,False,False,False,False,True,0
-0.5412984521036173,0.8408305333122887,0.0,0.0,8.499023372620663,17.33936625685092,6.375934583251485,4,2.833007790873554,0,10.963431673599434,True,False,False,False,False,False,False,1
0.9039461929224012,-0.4276462092677742,17.720886655771487,30.16800275330966,41.36179062290616,30.317693208754086,20.18980873961701,23,29.750226677329106,1,10.127884469137076,False,False,True,False,False,False,False,0
-0.1754125938042784,0.9844950085880858,0.0,0.0,13.922248168529762,14.90698684736318,5.3037997964203205,7,4.640749389509921,0,9.60318705094286,True,False,False,False,False,False,False,1
0.9952176027737294,-0.0976827678217159,0.0,10.009973593682568,10.539459508455064,26.34119748737328,14.891330092523592,7,6.849811034045878,0,11.449867394849687,False,True,False,False,False,False,False,0
-0.0751895764147581,-0.997169257247018,0.0,0.0,7.26826088527626,33.08352228058045,24.67268731475436,4,2.42275362842542,0,8.410834965826094,False,False,False,False,True,False,False,0
-0.9926289059345094,0.1211934614707368,0.468642421091085,1.0639160155901828,1.0639160155901828,24.090003050868518,14.631407409093253,2,0.8654914840904836,1,9.458595641775265,False,False,False,True,False,False,False,0
0.6944521021088763,-0.719538934232584,0.0,0.2753737694631247,0.2753737694631247,31.910862605494987,21.58815605254057,0,0.18358251297541647,0,10.322706552954418,False,False,True,False,False,False,False,0
0.8837203473619977,0.4680153284438345,0.0,1.512805970779204,16.734866215947857,19.166613364436447,8.952839838909652,8,6.082557395575687,0,10.213773525526795,False,False,False,False,True,False,False,0
0.5376773767406141,0.8431506618282,0.0,0.0,9.246528469430428,17.02351858856303,5.951255254066946,7,3.0821761564768093,0,11.072263334496082,False,True,False,False,False,False,False,0
-0.1265278168386827,-0.9919630595773395,0.0,0.0,0.0,33.98036444339348,25.19624112368877,0,0.0,0,8.784123319704715,False,False,True,False,False,False,False,0
-0.6515303615068021,0.75862255966641,0.0,6.060932515944401,6.060932515944401,17.020013614303217,7.364797741760284,4,4.040621677296268,0,9.655215872542932,True,False,False,False,False,False,False,0
0.9431964659565866,-0.3322354987159043,0.0,0.0,0.0,29.224125714516934,17.6707119875266,0,0.0,0,11.553413726990332,False,False,True,False,False,False,False,0
0.3149416207289515,-0.9491110448902284,0.0,0.0,0.0,34.254287152223206,23.38555570892921,0,0.0,0,10.868731443293996,False,False,True,False,False,False,False,0
-0.9626519747161488,-0.2707418984477633,0.0,0.0,0.0,27.776830929353224,18.3135399749557,0,0.0,0,9.463290954397525,False,False,False,False,True,False,False,0
0.0172015754182605,0.9998520419557736,10.293860650866977,10.293860650866977,10.293860650866977,18.52958427237759,5.323335917038709,6,10.293860650866977,1,13.206248355338882,False,False,False,False,True,False,False,0
-0.6531601223269297,-0.757219819208313,0.0,0.0,0.0,33.269274670808194,22.45330330120124,0,0.0,0,10.815971369606952,False,False,False,False,False,False,True,0
-0.0580255693287803,-0.9983150972033183,0.0,0.0,7.26826088527626,33.406642090777375,24.5378559028035,4,2.42275362842542,0,8.868786187973875,False,True,False,False,False,False,False,0
-0.4840885216389758,-0.8750190302029955,0.0,0.0,0.0,33.705752543103095,23.65417708016871,0,0.0,0,10.051575462934384,False,False,False,False,False,True,False,0
0.9995786855478958,-0.0290250133219752,0.0,0.5294859147724973,5.908108085023764,25.348684375477774,15.13211843319638,3,2.145864666598754,0,10.216565942281393,False,False,False,False,True,False,False,0
0.2551824131233728,0.966892928939152,13.429580362793018,22.29849492484361,29.881274491768284,16.14160760108046,5.229483820355448,16,21.869783259801636,1,10.912123780725011,False,False,True,False,False,False,False,1
-0.9671667297977312,-0.2541427094613622,7.842760963491998,7.842760963491998,7.842760963491998,27.32572839313777,17.999882334098537,4,7.842760963491998,1,9.325846059039232,False,False,False,False,True,False,False,0
-0.9578523554276666,-0.2872609705505972,0.0,0.0,0.0,28.483352236768447,18.65565897221216,0,0.0,0,9.827693264556288,False,False,False,True,False,False,False,1
-0.3433668739963876,-0.9392013574532082,0.0,4.452555494154093,4.452555494154093,36.14702287768386,24.210426083445945,3,2.968370329436062,0,11.936596794237914,False,False,False,False,False,True,False,0
-0.9527692922168512,-0.3036950375106588,0.0,0.0,0.0,28.433091634538336,18.888520445735416,0,0.0,0,9.54457118880292,False,False,True,False,False,False,False,0
0.9559793438440766,0.2934339689665273,0.0,0.0,9.085592454295444,21.68419342254264,12.18331158383725,4,3.0285308180984813,0,9.500881838705391,False,False,False,False,False,False,True,0
-0.9993706508539968,0.0354725557531255,0.0,21.630254601569096,21.630254601569096,24.88302671281957,15.553696215444363,10,14.420169734379398,0,9.329330497375208,False,False,False,False,True,False,False,1
0.9312100364121948,-0.3644830148102912,9.521218446816862,9.521218446816862,9.521218446816862,29.344823639008325,18.627786791402087,5,9.521218446816862,1,10.717036847606238,False,True,False,False,False,False,False,0
0.7232617254437389,0.6905740195722293,0.0,6.2807498409958615,12.351987334574666,16.47049774584638,7.617519413451027,11,6.210912391856842,0,8.852978332395352,False,False,False,False,True,False,False,0
0.821100117812889,0.5707841943569038,0.0,11.565229494839237,34.856574904721406,18.304795384681874,10.90816407124075,19,15.473934799853547,0,7.396631313441125,False,False,False,True,False,False,False,0
-0.9296339319682696,-0.3684843993077793,0.0,0.0,3.261087273594019,28.64886104322061,18.85752938126702,2,1.0870290911980063,0,9.791331661953588,False,True,False,False,False,False,False,1
-0.9223291176290545,0.3864052261209853,0.0,0.0,13.395604841589911,21.97128686042698,10.347989356567444,8,4.465201613863304,0,11.623297503859535,False,False,False,False,False,True,False,0
0.0107513077635219,-0.9999422030204416,0.0,7.26826088527626,7.26826088527626,34.12369627177368,25.1263325563123,4,4.84550725685084,0,8.997363715461383,False,False,False,False,False,False,True,0
-0.1923215052390948,0.9813319716704276,0.0,5.1230510758636525,15.47924049809976,15.178415736520025,5.303004846819524,8,6.867430524654471,0,9.8754108897005,False,False,False,False,True,False,False,0
-0.6788204829862355,-0.734304263829602,0.0,0.0,0.0,31.877789755056693,21.62410680752519,0,0.0,0,10.253682947531502,True,False,False,False,False,False,False,0
0.9682507501166718,-0.2499809690726521,0.0,0.0,1.0309623179984866,27.39777394235468,15.882254654412312,1,0.34365410599949553,0,11.515519287942366,False,False,False,False,False,True,False,1
0.6482618097757123,0.7614175109532997,4.509990792801152,8.62376425452149,8.62376425452149,17.20995067976974,6.737086548776138,8,7.252506433948043,1,10.472864130993603,False,False,False,False,False,False,True,0
0.2821076626819194,-0.9593827529490744,0.0,0.0,0.0,34.90125612162907,23.84632759178648,0,0.0,0,11.054928529842588,False,True,False,False,False,False,False,0
0.5230943033491326,0.8522748088519838,0.0,0.0,21.80923846900079,16.778090668804435,5.703761145212279,13,7.269746156333596,0,11.074329523592155,False,True,False,False,False,False,False,1
-0.5978291414589544,0.8016235510652425,8.499023372620663,8.499023372620663,14.559955888565064,17.078811624750443,8.058325710708155,8,10.519334211268797,1,9.020485914042288,False,False,False,False,True,False,False,1
-0.8149159841660796,-0.5795791048257605,0.0,0.0,0.0,30.75602273926764,20.09820192812123,0,0.0,0,10.657820811146408,False,False,True,False,False,False,False,0
-0.2112757555821797,-0.9774264960104054,0.0,0.0,0.0,34.605409613908485,23.692649874858613,0,0.0,0,10.912759739049871,False,False,True,False,False,False,False,0
0.8638670987837351,-0.5037197987363337,0.0,11.09406390889214,41.2620666622018,30.270160805068,19.635892193206864,23,17.45204352369798,0,10.634268611861135,False,False,False,False,False,False,True,0
-0.8035476485339116,0.5952404359043674,19.23857463402573,19.23857463402573,38.81198031005376,18.88049358122063,8.24491619322322,18,25.76304319270174,1,10.63557738799741,False,False,False,False,False,True,False,0
0.9111686353326632,-0.4120336369594263,12.447116097538174,14.119685520317816,23.64090396713468,30.310504968928747,20.232955078366263,13,16.735901861663557,1,10.077549890562484,False,True,False,False,False,False,False,0
0.9912685467787256,-0.1318585157173911,0.0,0.0,10.009973593682568,26.9967665941523,14.717314933787597,7,3.336657864560856,0,12.279451660364705,True,False,False,False,False,False,False,0
-0.7036774074790131,-0.7105196029692742,0.0,0.0,0.0,32.049469270037115,21.75508903329072,0,0.0,0,10.294380236746395,False,False,False,False,True,False,False,0
-0.2944616217868008,-0.9556633054034706,0.0,0.0,0.0,35.9125528702855,23.98767549637405,0,0.0,0,11.924877373911453,False,False,False,False,False,False,True,0
-0.923157872964704,-0.3844210472688554,0.0,3.261087273594019,3.261087273594019,28.880803941575248,18.840967671919152,2,2.1740581823960126,0,10.039836269656096,False,False,True,False,False,False,False,0
0.3694836834473831,0.9292372181882051,12.024072023447475,12.024072023447475,22.84095630296073,15.30134934339164,3.480010033688091,10,15.62970011661856,1,11.82133930970355,False,False,False,False,False,False,True,1
-0.3913578365610263,-0.9202385798054074,0.0,0.0,4.452555494154093,34.81676039888628,24.794619046638854,3,1.484185164718031,0,10.022141352247427,False,True,False,False,False,False,False,0
0.6216868902665479,0.7832658619336791,4.113773461720337,4.113773461720337,4.113773461720337,16.57195141354597,7.681505494088546,4,4.113773461720337,1,8.890445919457425,False,True,False,False,False,False,False,1
-0.7839338166829206,-0.6208444016506462,0.0,0.0,0.0,30.447625294811537,20.986791445748757,0,0.0,0,9.46083384906278,False,False,False,True,False,False,False,0
-0.852836721769459,-0.5221776766595088,0.0,0.0,0.0,30.729739112164896,19.52401300320428,0,0.0,0,11.205726108960615,False,False,False,False,False,True,False,1
0.8584015232918917,0.512978386299228,0.0,15.222060245168652,26.78728974000789,19.035093473154035,10.194774170688005,14,14.003116661725514,0,8.84031930246603,False,True,False,False,False,False,False,0
0.442168151967072,-0.8969321743510065,0.0,0.0,0.0,33.3956658660191,24.543201721601765,0,0.0,0,8.852464144417336,True,False,False,False,False,False,False,0
0.0515843668694083,0.9986686402879996,13.354692064418852,23.648552715285827,23.648552715285827,17.102202046126973,4.723853794288804,13,20.2172658316635,1,12.378348251838169,False,True,False,False,False,False,False,0
-0.886721063082993,-0.4623048304798108,0.0,0.0,0.0,29.278874680263268,18.42170992900466,0,0.0,0,10.857164751258608,False,True,False,False,False,False,False,0
0.7865965660866019,-0.6174672802835517,0.0,0.0,3.398298796523134,31.60758245196929,21.86855535016065,2,1.1327662655077113,0,9.739027101808638,False,False,False,False,False,True,False,1
-0.3594718130884228,-0.9331559438780432,0.0,0.0,4.452555494154093,36.06169429150129,24.173597538938942,3,1.484185164718031,0,11.888096752562348,False,False,False,False,False,True,False,0
0.8992961915530254,0.437340096330332,24.90253814228015,24.90253814228015,36.04418269905719,18.916790184345643,9.59753561924161,19,28.61641966120583,1,9.319254565104034,False,False,False,False,True,False,False,0
0.9933900548258936,-0.1147876255221272,0.0,0.0,10.009973593682568,27.138301552024014,14.36006829312691,7,3.336657864560856,0,12.778233258897105,False,False,False,False,True,False,False,0
0.9997451236925734,0.0225762630415454,0.0,5.378622170251267,5.378622170251267,25.06796476988123,14.246044659337064,3,3.585748113500845,0,10.821920110544164,False,False,False,False,False,False,True,0
-0.5856957398073508,-0.8105309990194823,0.0,0.0,1.9972108467271117,33.84506430125277,22.51087001258493,2,0.6657369489090372,0,11.334194288667838,False,False,False,False,True,False,False,0
0.9066860720977984,0.4218060770826634,0.0,24.90253814228015,26.415344113059355,19.134462327166204,9.580033871273894,13,17.105960751779836,0,9.55442845589231,False,False,True,False,False,False,False,0
0.1307926758567587,-0.991409741702304,0.0,0.0,0.0,35.375073893752194,24.09705812845667,0,0.0,0,11.278015765295525,False,False,True,False,False,False,False,0
0.9540665500578386,-0.2995947563972604,0.0,0.0,0.0,27.85012407737312,15.677898227724642,0,0.0,0,12.172225849648479,False,True,False,False,False,False,False,1
-0.5699010576127617,0.8217133225960594,0.0,8.499023372620663,8.499023372620663,17.08591269245793,7.038764079932672,4,5.666015581747108,0,10.047148612525259,False,True,False,False,False,False,False,1
0.6433365204044917,-0.765583517007675,0.0,0.0,0.2753737694631247,32.10825487175841,21.923529977396896,0,0.09179125648770824,0,10.184724894361516,False,False,True,False,False,False,False,0
0.1137195145859496,-0.9935128947338008,0.0,0.0,0.0,35.26017107282048,24.169315083707037,0,0.0,0,11.09085598911344,True,False,False,False,False,False,False,0
-0.2779791393987797,-0.960587111124813,0.0,0.0,0.0,35.56011013266377,24.242429789656263,0,0.0,0,11.31768034300751,False,False,False,False,False,True,False,0
0.7465881145324131,0.6652865452111115,3.484450238258038,3.484450238258038,11.326446780031551,17.177193137372893,7.36857305295838,8,6.098449085515877,1,9.808620084414512,False,True,False,False,False,False,False,0
-0.97139528468375,-0.2374683155584675,0.0,7.842760963491998,7.842760963491998,27.29532103289656,17.634276026835767,4,5.228507308994666,0,9.661045006060792,False,True,False,False,False,False,False,1
0.0687554084811394,0.9976335468520452,3.5169145408313582,16.87160660525021,27.165467256117186,17.703014267065846,4.664939710139507,17,15.851329467399585,1,13.03807455692634,False,False,False,False,True,False,False,1
-0.9962102997023295,0.0869772313136861,0.5952735944990977,0.5952735944990977,22.225528196068197,24.545369219091917,15.716392762166388,11,7.805358461688797,1,8.82897645692553,False,False,True,False,False,False,False,0
0.9272375462179536,0.374473674486883,0.0,7.700975805639128,32.60351394791928,19.402007205587434,9.705292063301457,17,13.434829917852804,0,9.696715142285978,False,False,False,False,False,True,False,0
-0.6250496486104377,0.7805849965070866,0.0,0.0,6.060932515944401,16.46683563257917,7.442949164695338,4,2.020310838648134,0,9.02388646788383,True,False,False,False,False,False,False,1
0.5751899607119775,-0.8180198708443175,3.3474785212172407,3.3474785212172407,3.3474785212172407,33.486410132581604,22.47103375420244,2,3.3474785212172407,1,11.015376378379163,False,False,True,False,False,False,False,0
0.9608854255574976,0.2769462022689364,0.0,0.0,1.384616648656316,21.82895612188224,12.119427798209164,0,0.4615388828854387,0,9.709528323673075,False,False,False,False,True,False,False,1
-0.9975590477788612,0.0698279757298708,0.0,0.0,21.630254601569096,24.50525364665803,15.910596092360274,10,7.210084867189699,0,8.594657554297756,False,False,False,False,False,True,False,1
0.9989315138848576,-0.0462150469837085,0.0,0.0,5.908108085023764,25.462833468619863,15.126608353266391,3,1.9693693616745882,0,10.336225115353471,False,True,False,False,False,False,False,0
-0.8935790198239952,0.4489059314938798,0.0,0.0,0.0,21.07901591368613,9.926374935385102,0,0.0,0,11.15264097830103,False,False,False,False,False,False,True,0
-0.5285813283559295,-0.8488826652214551,0.0,0.0,0.0,33.96919355037026,23.765586953945903,0,0.0,0,10.203606596424354,False,True,False,False,False,False,False,0
0.7350336741329413,0.6780306024735381,0.0,6.2807498409958615,7.841996541773513,17.111348563931468,7.546758929131978,7,4.7075821275897916,0,9.56458963479949,False,False,False,True,False,False,False,1
-0.9093882203647924,-0.4159483918249421,3.261087273594019,3.261087273594019,3.261087273594019,29.33542625950505,18.62899195974873,2,3.261087273594019,1,10.706434299756317,False,False,False,False,True,False,False,0
0.2717767384711357,0.9623603298276544,7.765699842012581,21.1952802048056,37.64697433378087,16.303118071627118,4.852268457062356,19,22.20265146019968,1,11.450849614564762,True,False,False,False,False,False,False,0
-0.9999994220246924,0.0010751512827982,21.630254601569096,21.630254601569096,28.23880866144829,25.46120593564313,15.56200674626973,14,23.833105954862162,1,9.899199189373398,False,False,True,False,False,False,False,1
0.4727592092862775,-0.881191653407483,0.0,0.0,0.0,33.38366085622083,22.992928388243577,0,0.0,0,10.390732467977251,False,False,False,False,False,False,True,0
-0.9474042892438844,-0.3200392362231385,0.0,0.0,3.261087273594019,28.16256402559868,19.11148102423859,2,1.0870290911980063,0,9.051083001360091,False,False,True,False,False,False,False,0
-0.7825970017677834,0.6225286602431057,0.0,19.23857463402573,19.23857463402573,18.52455066982776,8.032293330209258,9,12.82571642268382,0,10.492257339618503,False,False,False,False,False,True,False,0
-0.9011686968561567,0.4334685453485363,0.0,0.0,5.1246813075593,21.3074375124066,10.163974504247332,4,1.7082271025197666,0,11.14346300815927,False,False,False,False,False,True,False,0
-0.0064508641981051,-0.9999791929590824,0.0,7.26826088527626,7.26826088527626,33.75430157749137,24.343380206561484,4,4.84550725685084,0,9.410921370929884,False,False,False,True,False,False,False,0
-0.9986126020839734,0.0526580569246131,0.0,0.0,21.630254601569096,24.824351717872307,15.902181126148044,10,7.210084867189699,0,8.922170591724264,True,False,False,False,False,False,False,0
0.6740694616546161,0.7386679638813748,1.561246700777652,6.0712374935788045,10.18501095529914,16.58521115392653,7.127853410565229,10,5.939165049885198,1,9.4573577433613,False,False,False,False,False,True,False,0
0.3474028211842774,-0.9377159910299092,0.0,0.0,0.0,33.959873691575794,23.20411045192912,0,0.0,0,10.755763239646672,False,False,False,True,False,False,False,0
-0.9977068927101168,-0.0676827617545516,0.0,6.6085540598791965,9.945362572652986,25.78952809103969,15.841262290294576,5,5.517972210844061,0,9.948265800745112,False,True,False,False,False,False,False,0
0.9967506498213928,-0.0805490042187419,0.0,10.009973593682568,10.539459508455064,26.467670787914432,15.096026901168852,7,6.849811034045878,0,11.37164388674558,False,True,False,False,False,False,False,0
0.9724075561219968,-0.233288544075455,0.0,0.0,1.0309623179984866,26.70996783957698,16.341435451624108,1,0.34365410599949553,0,10.368532387952872,False,False,False,False,False,False,True,0
